date,cpi,fed_rate,unemployment,oil,gold,dxy,gdp,us10y,vix,gpr,indpro,neworder,cpi_yoy,fed_6m,unemp_6m,oil_yoy,gold_yoy,dxy_yoy,us10y_6m,vix_ratio,gpr_ratio,indpro_yoy,neworder_yoy,cluster,cluster_name,ym,cluster_new,cluster_name_new
2015-12-31,237.761,0.24,5.0,37.040000915527344,1060.300048828125,98.62999725341795,3.11378907834427,2.2690000534057617,18.02545473792336,148.23687744140625,99.0417,60201.0,0.6387247515364791,0.1099999999999999,-0.2999999999999998,-30.467428952069653,-10.440068674473569,9.261106592711576,-0.0659999847412109,1.0804888759160027,1.3990729374427853,-4.496144811599123,-8.84023077272521,2.0,Disinflation Normal,2015-12,2,Growth Risk-On
2016-01-31,237.652,0.34,4.8,33.619998931884766,1116.4000244140625,99.61000061035156,2.7935920724707,1.930999994277954,23.717894805105107,118.21114349365234,99.5607,61840.0,1.2375025026943876,0.21,-0.4000000000000003,-30.30680397573049,-12.678918700503516,5.073836923789621,-0.2739999294281006,1.3897841491585914,1.1102511774045336,-3.236256019749162,-4.741366030992944,2.0,Disinflation Normal,2016-01,2,Growth Risk-On
2016-02-29,237.336,0.38,4.9,33.75,1233.9000244140625,98.20999908447266,2.7935920724707,1.7400000095367432,22.516999816894533,103.74964904785156,99.0445,60985.0,0.8472775790126619,0.24,-0.1999999999999993,-32.17443501119456,1.7565602224123955,3.1076105873728777,-0.4600000381469726,1.278144079972556,0.9807022724510408,-3.11932976959608,-4.3432568936851,2.0,Disinflation Normal,2016-02,2,Growth Risk-On
2016-03-31,238.08,0.36,5.0,38.34000015258789,1234.199951171875,94.58999633789062,2.7935920724707,1.7860000133514404,15.849090966311367,109.72029113769533,98.3096,60742.0,0.8916160965521946,0.2199999999999999,0.0,-19.45377861003005,4.319159550369345,-3.8328632056394807,-0.2739999294281006,0.8952612861726493,1.0326784395394024,-3.515311400177057,-6.6111128194089925,2.0,Disinflation Normal,2016-03,2,Growth Risk-On
2016-04-30,238.992,0.37,5.1,45.91999816894531,1289.199951171875,93.08000183105467,2.7935920724707,1.819000005722046,14.300476255871,85.22145080566406,98.6421,61003.0,1.1726257503534845,0.25,0.0999999999999996,-22.991787109829183,9.032469938482723,-1.6067618050567225,-0.3320000171661381,0.8047332147441633,0.8129166768931874,-2.657903696138076,-4.890863735578421,2.0,Disinflation Normal,2016-04,2,Growth Risk-On
2016-05-31,239.557,0.37,4.8,49.09999847412109,1214.800048828125,95.88999938964844,2.7935920724707,1.8339999914169312,14.852857044764928,88.3324203491211,98.4184,59411.0,1.0784764621246223,0.25,-0.2999999999999998,-18.57379917851792,2.135532528391826,-1.0525273283626402,-0.3839999437332153,0.8299237548446522,0.8345843288413615,-2.448153056399993,-5.044192625505461,2.0,Disinflation Normal,2016-05,2,Growth Risk-On
2016-06-30,240.222,0.38,4.9,48.33000183105469,1318.4000244140625,96.13999938964844,2.7935920724707,1.4880000352859497,17.774545496160332,90.16812896728516,98.8833,59363.0,1.0792865347959424,0.14,-0.0999999999999996,-18.73213243817843,12.539481384042883,0.6807011628654935,-0.781000018119812,0.9775417040252316,0.8490791543805948,-1.678117946525337,-6.992448218594305,2.0,Disinflation Normal,2016-06,2,Growth Risk-On
2016-07-31,240.101,0.39,4.8,41.59999847412109,1349.0,95.52999877929688,2.7935920724707,1.4579999446868896,13.158500051498413,114.6104507446289,98.9992,59725.0,0.8683633430518256,0.0499999999999999,0.0,-11.714772034997756,23.207596120195497,-1.8897031070996493,-0.4730000495910644,0.7276569675498243,1.072676104947719,-2.196738284260069,-5.941919430533249,2.0,Disinflation Normal,2016-07,2,Growth Risk-On
2016-08-31,240.545,0.4,4.9,44.70000076293945,1306.9000244140625,96.0199966430664,2.7935920724707,1.5679999589920044,12.3995652406112,98.73848724365234,98.85,61548.0,1.0553158595656864,0.02,0.0,-9.14634132158324,15.491344345191903,0.0729543481506889,-0.1720000505447387,0.708640825243387,0.9125524383327088,-2.164263084601936,-2.564589665653494,2.0,Disinflation Normal,2016-08,2,Growth Risk-On
2016-09-30,241.176,0.4,5.0,48.2400016784668,1313.300048828125,95.45999908447266,2.7935920724707,1.6080000400543213,14.219523793175108,104.54522705078124,98.7457,59556.0,1.5486446201652182,0.04,0.0,6.9860313045444045,17.73196314012775,-0.923715001290304,-0.1779999732971191,0.8539636768148523,0.9619384626675912,-1.9939516469206888,-5.910232712450824,2.0,Disinflation Normal,2016-09,2,Growth Risk-On
